X,Z
-112.3627358404857,-308.0842366918771
-112.18611300135858,-308.90356771305255
-112.01104306111714,-309.7196590783625
-111.83688807765594,-310.5330993789411
-111.70216666905935,-311.348048900171
-111.60608624759135,-312.177568777895
-111.48724005819892,-313.0076142867348
-111.38606428807353,-313.8352425109354
-111.27146559056871,-314.6631347784085
-111.12567863585521,-315.4907646164703
-110.96086078218762,-316.3172235033068
-110.83655776311787,-317.17567860681424
-110.66369241793618,-317.996444724135
-110.39645658649641,-318.7761022018014
-110.08755607464212,-319.522763722474
-109.78133385696292,-320.25575541882074
-109.46281908202417,-320.9741201618383
-109.17112415002498,-321.6963279539127
-108.86010562115871,-322.43386110512336
-108.57012297795697,-323.19191852960074
-108.37580254752677,-323.9905278845155
-108.31227689687478,-324.8396207954056
-108.21500272683738,-325.6621186196565
-108.07777598850865,-326.47165857753254
-107.92311154267381,-327.26678158152043
-107.79905451555287,-328.0610705015813
-107.6374134459208,-328.848210585989
-107.46212522530887,-329.6403882912721
-107.25676790933434,-330.43342131449424
-107.06120150547036,-331.2249259572566
-106.88730743906181,-332.018393620735
-106.71931765654688,-332.8133594454206
-106.51355272553738,-333.6043421563408
-106.2903215884491,-334.38833328185
-106.03661044772691,-335.1657944038223
-105.77446541963849,-335.9450612579915
-105.46262892623075,-336.71992014860166
-105.16745784784169,-337.501710224832
-104.87870299759763,-338.2852148891291
-104.6627406963926,-339.128989370555
-104.41457087348593,-339.9090946492018
-104.13641733801146,-340.6433228478224
-103.79660508565777,-341.34035320541295
-103.37227362173974,-341.9659740664755
-102.88684532799655,-342.5499773341451
-102.29462440936817,-343.07619979903143
-101.67778702544913,-343.62112931948434
-101.04442609576184,-344.1787639665236
-100.39433269648885,-344.7239100711307
-99.74714870629154,-345.2860996048323
-98.9744717971491,-345.6802843878165
-98.20763722893422,-346.0619450434157
-97.38436177711264,-346.37938669492934
-96.53913431715466,-346.66887848910403
-95.7394741466677,-346.98963711403417
-94.92141717477176,-347.3120275230184
-94.13344862874726,-347.66936292662365
-93.36974713883316,-348.0696957572456
-92.64394110945581,-348.5121771041951
-91.89762464018449,-348.94974120328163
-91.14003458264978,-349.3631568035365
-90.392712433376,-349.78154931653796
-89.633823056598,-350.18146814848086
-88.89241795925241,-350.6067298418926
-88.2108869168144,-351.09068488911794
-87.52559564027212,-351.566218273819
-86.80832941539131,-352.0023740434915
-86.12312501720947,-352.47996592416433
-85.49583079946049,-353.013459169557
-84.86356192601102,-353.5540375263793
-84.2594667857766,-354.1321771897449
-83.62369860923818,-354.67045560663075
-82.95239113835343,-355.198482033966
-82.3092724897657,-355.7621424933898
-81.69294338301741,-356.34522021471224
-81.0281413191744,-356.87643020429
-80.32988655994085,-357.36927596786836
-79.60402135273786,-357.8498354656123
-78.91494812324342,-358.36184021507836
-78.21097947241248,-358.8858496306542
-77.55281310556003,-359.45082246964313
-76.88433062597726,-360.0118594497695
-76.21894131809259,-360.5878930532009
-75.61702622913873,-361.2280065908806
-74.99627895304968,-361.84251246979613
-74.31303904491776,-362.4229178864023
-73.63870599045407,-363.00980301177685
-72.95099788103877,-363.61995262235644
-72.26069077295737,-364.2432379122414
-71.49029952524273,-364.76356355616963
-70.69792950576183,-365.2219749588076
-69.88012396707185,-365.62202311156216
-69.0829439704645,-366.0160709328327
-68.30281471756429,-366.418803734997
-67.54103653305813,-366.8349149872961
-66.7847446536257,-367.2764914357769
-66.1032600164554,-367.79974722523355
-65.49470805932748,-368.42769809169926
-64.89951347808977,-369.1208749362539
-64.22538081470364,-369.68341860563675
-63.50149190842276,-370.1695473697336
-62.74568201342203,-370.6020067567781
-61.96964910553448,-371.01271883121296
-61.18853064321884,-371.41343552499075
-60.40991249904769,-371.8187300856711
-59.6463786201965,-372.2482607384609
-58.91399485394415,-372.72646974150643
-58.233693901396805,-373.2700250110038
-57.56291004376155,-373.86103504997095
-56.86799093215127,-374.3955155471744
-56.164344963031866,-374.9227407356376
-55.45250818370269,-375.44326265960296
-54.73302145323702,-375.9560573193464
-54.01606631184819,-376.46976270418634
-53.300981304537636,-376.9873386050915
-52.58633361852327,-377.5023335620904
-51.87258514777047,-378.01342172356436
-51.16019778624474,-378.5192772378952
-50.44963342791156,-379.01857425346475
